status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iECO111_1330	Escherichia coli O111:H- str. 11128	map00680	rn00680	Methane metabolism / C1 metabolism	2760	1959	1328	2760	1959	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO111_1330\iECO111_1330_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO111_1330\iECO111_1330_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO111_1330\summary.json	outputs\bigg_prokaryote_bioemma\models\iECO111_1330.xml	3.217	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00010	rn00010	Glycolysis / gluconeogenesis	2780	1965	1355	2780	1965	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECO26_1355\summary.json	outputs\bigg_prokaryote_bioemma\models\iECO26_1355.xml	1.95	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00020	rn00020	Citrate cycle (TCA cycle)	2780	1965	1355	2780	1965	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECO26_1355\iECO26_1355_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECO26_1355\iECO26_1355_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECO26_1355\summary.json	outputs\bigg_prokaryote_bioemma\models\iECO26_1355.xml	1.486	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00030	rn00030	Pentose phosphate pathway	2780	1965	1355	2780	1965	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECO26_1355\iECO26_1355_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECO26_1355\iECO26_1355_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECO26_1355\summary.json	outputs\bigg_prokaryote_bioemma\models\iECO26_1355.xml	2.005	
built	iECO26_1355	Escherichia coli O26:H11 str. 11368	map00680	rn00680	Methane metabolism / C1 metabolism	2780	1965	1355	2780	1965	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO26_1355\iECO26_1355_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO26_1355\iECO26_1355_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO26_1355\summary.json	outputs\bigg_prokaryote_bioemma\models\iECO26_1355.xml	3.362	
built	iECOK1_1307	Escherichia coli IHE3034	map00010	rn00010	Glycolysis / gluconeogenesis	2729	1941	1304	2729	1941	56	31	0		41	15	73.21	22	9	70.97	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECOK1_1307\summary.json	outputs\bigg_prokaryote_bioemma\models\iECOK1_1307.xml	2.222	
built	iECOK1_1307	Escherichia coli IHE3034	map00020	rn00020	Citrate cycle (TCA cycle)	2729	1941	1304	2729	1941	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECOK1_1307\iECOK1_1307_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECOK1_1307\iECOK1_1307_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECOK1_1307\summary.json	outputs\bigg_prokaryote_bioemma\models\iECOK1_1307.xml	1.375	
built	iECOK1_1307	Escherichia coli IHE3034	map00030	rn00030	Pentose phosphate pathway	2729	1941	1304	2729	1941	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECOK1_1307\iECOK1_1307_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECOK1_1307\iECOK1_1307_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECOK1_1307\summary.json	outputs\bigg_prokaryote_bioemma\models\iECOK1_1307.xml	1.886	
built	iECOK1_1307	Escherichia coli IHE3034	map00680	rn00680	Methane metabolism / C1 metabolism	2729	1941	1304	2729	1941	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECOK1_1307\iECOK1_1307_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECOK1_1307\iECOK1_1307_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECOK1_1307\summary.json	outputs\bigg_prokaryote_bioemma\models\iECOK1_1307.xml	3.207	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00010	rn00010	Glycolysis / gluconeogenesis	2768	1969	1368	2768	1969	56	31	0		41	15	73.21	21	10	67.74	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iEcolC_1368\iEcolC_1368_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iEcolC_1368\iEcolC_1368_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iEcolC_1368\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcolC_1368.xml	2.105	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00020	rn00020	Citrate cycle (TCA cycle)	2768	1969	1368	2768	1969	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcolC_1368.xml	1.373	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00030	rn00030	Pentose phosphate pathway	2768	1969	1368	2768	1969	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcolC_1368\iEcolC_1368_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcolC_1368\iEcolC_1368_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcolC_1368\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcolC_1368.xml	1.877	
built	iEcolC_1368	Escherichia coli ATCC 8739	map00680	rn00680	Methane metabolism / C1 metabolism	2768	1969	1368	2768	1969	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcolC_1368\iEcolC_1368_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcolC_1368\iEcolC_1368_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcolC_1368\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcolC_1368.xml	3.262	
built	iECP_1309	Escherichia coli 536	map00010	rn00010	Glycolysis / gluconeogenesis	2739	1941	1309	2739	1941	56	31	0		41	15	73.21	21	10	67.74	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECP_1309\iECP_1309_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECP_1309\iECP_1309_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECP_1309\summary.json	outputs\bigg_prokaryote_bioemma\models\iECP_1309.xml	2.063	
built	iECP_1309	Escherichia coli 536	map00020	rn00020	Citrate cycle (TCA cycle)	2739	1941	1309	2739	1941	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECP_1309\iECP_1309_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECP_1309\iECP_1309_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECP_1309\summary.json	outputs\bigg_prokaryote_bioemma\models\iECP_1309.xml	1.493	
built	iECP_1309	Escherichia coli 536	map00030	rn00030	Pentose phosphate pathway	2739	1941	1309	2739	1941	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECP_1309\iECP_1309_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECP_1309\iECP_1309_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECP_1309\summary.json	outputs\bigg_prokaryote_bioemma\models\iECP_1309.xml	2.018	
built	iECP_1309	Escherichia coli 536	map00680	rn00680	Methane metabolism / C1 metabolism	2739	1941	1309	2739	1941	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECP_1309\iECP_1309_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECP_1309\iECP_1309_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECP_1309\summary.json	outputs\bigg_prokaryote_bioemma\models\iECP_1309.xml	3.116	
built	iECS88_1305	Escherichia coli S88	map00010	rn00010	Glycolysis / gluconeogenesis	2729	1942	1305	2729	1942	56	31	0		41	15	73.21	22	9	70.97	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECS88_1305\summary.json	outputs\bigg_prokaryote_bioemma\models\iECS88_1305.xml	2.089	
built	iECS88_1305	Escherichia coli S88	map00020	rn00020	Citrate cycle (TCA cycle)	2729	1942	1305	2729	1942	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECS88_1305\iECS88_1305_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECS88_1305\iECS88_1305_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECS88_1305\summary.json	outputs\bigg_prokaryote_bioemma\models\iECS88_1305.xml	1.517	
built	iECS88_1305	Escherichia coli S88	map00030	rn00030	Pentose phosphate pathway	2729	1942	1305	2729	1942	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECS88_1305\iECS88_1305_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECS88_1305\iECS88_1305_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECS88_1305\summary.json	outputs\bigg_prokaryote_bioemma\models\iECS88_1305.xml	2.11	
built	iECS88_1305	Escherichia coli S88	map00680	rn00680	Methane metabolism / C1 metabolism	2729	1942	1305	2729	1942	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECS88_1305\iECS88_1305_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECS88_1305\iECS88_1305_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECS88_1305\summary.json	outputs\bigg_prokaryote_bioemma\models\iECS88_1305.xml	3.079	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00010	rn00010	Glycolysis / gluconeogenesis	2720	1923	1301	2720	1923	56	31	0		41	15	73.21	21	10	67.74	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECs_1301\iECs_1301_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECs_1301\iECs_1301_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECs_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECs_1301.xml	2.3	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00020	rn00020	Citrate cycle (TCA cycle)	2720	1923	1301	2720	1923	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECs_1301\iECs_1301_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECs_1301\iECs_1301_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECs_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECs_1301.xml	1.513	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00030	rn00030	Pentose phosphate pathway	2720	1923	1301	2720	1923	58	37	1	R06837	33	25	56.9	26	11	70.27	199	33	209	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECs_1301\iECs_1301_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECs_1301\iECs_1301_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECs_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECs_1301.xml	1.861	
built	iECs_1301	Escherichia coli O157:H7 str. Sakai	map00680	rn00680	Methane metabolism / C1 metabolism	2720	1923	1301	2720	1923	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECs_1301\iECs_1301_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECs_1301\iECs_1301_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECs_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECs_1301.xml	3.235	
built	iECSE_1348	Escherichia coli SE11	map00010	rn00010	Glycolysis / gluconeogenesis	2768	1957	1348	2768	1957	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSE_1348\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSE_1348.xml	2.167	
built	iECSE_1348	Escherichia coli SE11	map00020	rn00020	Citrate cycle (TCA cycle)	2768	1957	1348	2768	1957	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSE_1348\iECSE_1348_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSE_1348\iECSE_1348_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSE_1348\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSE_1348.xml	1.397	
built	iECSE_1348	Escherichia coli SE11	map00030	rn00030	Pentose phosphate pathway	2768	1957	1348	2768	1957	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSE_1348\iECSE_1348_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSE_1348\iECSE_1348_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSE_1348\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSE_1348.xml	1.899	
built	iECSE_1348	Escherichia coli SE11	map00680	rn00680	Methane metabolism / C1 metabolism	2768	1957	1348	2768	1957	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSE_1348\iECSE_1348_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSE_1348\iECSE_1348_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSE_1348\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSE_1348.xml	3.295	
built	iECSF_1327	Escherichia coli SE15	map00010	rn00010	Glycolysis / gluconeogenesis	2742	1951	1327	2742	1951	56	31	0		41	15	73.21	21	10	67.74	279	41	294	0	125	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSF_1327\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSF_1327.xml	2.16	
built	iECSF_1327	Escherichia coli SE15	map00020	rn00020	Citrate cycle (TCA cycle)	2742	1951	1327	2742	1951	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSF_1327\iECSF_1327_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSF_1327\iECSF_1327_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSF_1327\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSF_1327.xml	1.381	
built	iECSF_1327	Escherichia coli SE15	map00030	rn00030	Pentose phosphate pathway	2742	1951	1327	2742	1951	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSF_1327\iECSF_1327_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSF_1327\iECSF_1327_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSF_1327\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSF_1327.xml	1.857	
built	iECSF_1327	Escherichia coli SE15	map00680	rn00680	Methane metabolism / C1 metabolism	2742	1951	1327	2742	1951	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSF_1327\iECSF_1327_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSF_1327\iECSF_1327_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSF_1327\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSF_1327.xml	3.233	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00010	rn00010	Glycolysis / gluconeogenesis	2746	1947	1347	2746	1947	56	31	0		41	15	73.21	22	9	70.97	278	41	293	0	124	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iEcSMS35_1347\iEcSMS35_1347_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iEcSMS35_1347\iEcSMS35_1347_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iEcSMS35_1347\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcSMS35_1347.xml	2.051	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00020	rn00020	Citrate cycle (TCA cycle)	2746	1947	1347	2746	1947	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcSMS35_1347\iEcSMS35_1347_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcSMS35_1347\iEcSMS35_1347_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcSMS35_1347\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcSMS35_1347.xml	1.478	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00030	rn00030	Pentose phosphate pathway	2746	1947	1347	2746	1947	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcSMS35_1347\iEcSMS35_1347_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcSMS35_1347\iEcSMS35_1347_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcSMS35_1347\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcSMS35_1347.xml	2.012	
built	iEcSMS35_1347	Escherichia coli SMS-3-5	map00680	rn00680	Methane metabolism / C1 metabolism	2746	1947	1347	2746	1947	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcSMS35_1347\iEcSMS35_1347_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcSMS35_1347\iEcSMS35_1347_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcSMS35_1347\summary.json	outputs\bigg_prokaryote_bioemma\models\iEcSMS35_1347.xml	3.455	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00010	rn00010	Glycolysis / gluconeogenesis	2712	1920	1299	2712	1920	56	31	0		41	15	73.21	21	10	67.74	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSP_1301\iECSP_1301_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSP_1301\iECSP_1301_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECSP_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSP_1301.xml	1.907	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00020	rn00020	Citrate cycle (TCA cycle)	2712	1920	1299	2712	1920	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSP_1301\iECSP_1301_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSP_1301\iECSP_1301_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECSP_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSP_1301.xml	1.486	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00030	rn00030	Pentose phosphate pathway	2712	1920	1299	2712	1920	58	37	1	R06837	33	25	56.9	26	11	70.27	199	33	209	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSP_1301\iECSP_1301_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSP_1301\iECSP_1301_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSP_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSP_1301.xml	1.979	
built	iECSP_1301	Escherichia coli O157:H7 str. TW14359	map00680	rn00680	Methane metabolism / C1 metabolism	2712	1920	1299	2712	1920	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSP_1301\iECSP_1301_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSP_1301\iECSP_1301_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSP_1301\summary.json	outputs\bigg_prokaryote_bioemma\models\iECSP_1301.xml	3.211	
built	iECUMN_1333	Escherichia coli UMN026	map00010	rn00010	Glycolysis / gluconeogenesis	2740	1935	1332	2740	1935	56	31	0		41	15	73.21	21	10	67.74	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECUMN_1333\iECUMN_1333_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECUMN_1333\iECUMN_1333_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECUMN_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iECUMN_1333.xml	2.04	
built	iECUMN_1333	Escherichia coli UMN026	map00020	rn00020	Citrate cycle (TCA cycle)	2740	1935	1332	2740	1935	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECUMN_1333\iECUMN_1333_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECUMN_1333\iECUMN_1333_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECUMN_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iECUMN_1333.xml	1.491	
built	iECUMN_1333	Escherichia coli UMN026	map00030	rn00030	Pentose phosphate pathway	2740	1935	1332	2740	1935	58	37	1	R06837	34	24	58.62	26	11	70.27	205	34	216	0	72	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECUMN_1333\iECUMN_1333_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECUMN_1333\iECUMN_1333_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECUMN_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iECUMN_1333.xml	2.038	
built	iECUMN_1333	Escherichia coli UMN026	map00680	rn00680	Methane metabolism / C1 metabolism	2740	1935	1332	2740	1935	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECUMN_1333\iECUMN_1333_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECUMN_1333\iECUMN_1333_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECUMN_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iECUMN_1333.xml	3.091	
built	iECW_1372	Escherichia coli W	map00010	rn00010	Glycolysis / gluconeogenesis	2782	1973	1372	2782	1973	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iECW_1372\iECW_1372_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iECW_1372\iECW_1372_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iECW_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iECW_1372.xml	2.135	
built	iECW_1372	Escherichia coli W	map00020	rn00020	Citrate cycle (TCA cycle)	2782	1973	1372	2782	1973	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iECW_1372\iECW_1372_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iECW_1372\iECW_1372_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iECW_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iECW_1372.xml	1.509	
built	iECW_1372	Escherichia coli W	map00030	rn00030	Pentose phosphate pathway	2782	1973	1372	2782	1973	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iECW_1372\iECW_1372_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iECW_1372\iECW_1372_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iECW_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iECW_1372.xml	2.023	
built	iECW_1372	Escherichia coli W	map00680	rn00680	Methane metabolism / C1 metabolism	2782	1973	1372	2782	1973	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iECW_1372\iECW_1372_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iECW_1372\iECW_1372_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iECW_1372\summary.json	outputs\bigg_prokaryote_bioemma\models\iECW_1372.xml	3.359	
