pathway	pathway_rn	pathway_label	model_id	organism	reaction_node_id	kegg_reaction_id	model_reaction_id	metabolite_count	metabolite_bigg_ids	map_json
map00010	rn00010	Glycolysis / gluconeogenesis	iECIAI39_1322	Escherichia coli IAI39	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECIAI39_1322\iECIAI39_1322_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	1	R00710	ALDD2x	6	ac|acald|h|h2o|nad|nadh	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECNA114_1301	Escherichia coli NA114	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECNA114_1301\iECNA114_1301_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	1	R00710	ALDD2x	6	ac|acald|h|h2o|nad|nadh	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO103_1326	Escherichia coli O103:H2 str. 12009	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECO103_1326\iECO103_1326_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	1	R00710	ALDD2x	6	ac|acald|h|h2o|nad|nadh	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO111_1330	Escherichia coli O111:H- str. 11128	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECO111_1330\iECO111_1330_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	1	R00710	ALDD2x	6	ac|acald|h|h2o|nad|nadh	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECO26_1355	Escherichia coli O26:H11 str. 11368	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECO26_1355\iECO26_1355_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECOK1_1307	Escherichia coli IHE3034	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECOK1_1307\iECOK1_1307_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECP_1309	Escherichia coli 536	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECP_1309\iECP_1309_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	Escherichia coli S88	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECS88_1305\iECS88_1305_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	45	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	38	R00341	PPCK	5	adp|atp|co2|oaa|pep	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	12	R00658	ENO	3	2pg|h2o|pep	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	1	R00710	ALDD2x	6	ac|acald|h|h2o|nad|nadh	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	3	R00711	ALDD2y	6	ac|acald|h|h2o|nadp|nadph	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	6	R00754	ALCD2x	5	acald|etoh|h|nad|nadh	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	16	R00756	PFK	5	adp|atp|f6p|fdp|h	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	17	R00762	FBP	4	f6p|fdp|h2o|pi	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	15	R01015		2	dhap	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	14	R01061		6	13dpg|h|nad|nadh|pi	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	0	R01068		3	dhap|fdp	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	28	R01512	PGK	4	13dpg|3pg|adp|atp	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	Escherichia coli SE11	13	R01518	PGM	2	2pg|3pg	results\prokaryote_maps\maps\map00010\iECSE_1348\iECSE_1348_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	Escherichia coli SE15	55	R00199	PPS	7	amp|atp|h|h2o|pep|pi|pyr	results\prokaryote_maps\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.json
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	Escherichia coli SE15	11	R00200	PYK	5	adp|atp|h|pep|pyr	results\prokaryote_maps\maps\map00010\iECSF_1327\iECSF_1327_map00010_map.json
