pathway	pathway_rn	pathway_label	model_id	organism	reaction_count	reaction_set	status	map_json
map00020	rn00020	Citrate cycle (TCA cycle)	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	20	R00014|R00268|R00341|R00342|R00344|R00351|R00352|R00405|R00431|R00621|R00726|R01082|R01325|R01899|R01900|R02569|R02570|R03270|R03316|R07618	ok	outputs\bigg_prokaryote_bioemma\maps\map00020\iYS854\iYS854_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iZ_1308	Escherichia coli O157:H7 str. EDL933	23	R00014|R00268|R00341|R00342|R00351|R00352|R00361|R00405|R00431|R00621|R00709|R00726|R01082|R01196|R01325|R01899|R01900|R02164|R02569|R02570|R03270|R03316|R07618	ok	outputs\bigg_prokaryote_bioemma\maps\map00020\iZ_1308\iZ_1308_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	ic_1306	Escherichia coli CFT073	23	R00014|R00268|R00341|R00342|R00351|R00352|R00361|R00405|R00431|R00621|R00709|R00726|R01082|R01196|R01325|R01899|R01900|R02164|R02569|R02570|R03270|R03316|R07618	ok	outputs\bigg_prokaryote_bioemma\maps\map00020\ic_1306\ic_1306_map00020_map.json
map00030	rn00030	Pentose phosphate pathway	STM_v1_0	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	32	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\STM_v1_0\STM_v1_0_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iAF1260	Escherichia coli str. K-12 substr. MG1655	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iAF1260\iAF1260_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iAF1260b	Escherichia coli str. K-12 substr. MG1655	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iAF1260b\iAF1260b_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iAF692	Methanosarcina barkeri str. Fusaro	17	R00762|R01049|R01051|R01056|R01057|R01067|R01068|R01529|R01641|R02739|R02750|R05805|R08572|R08575|R10555|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iAF692\iAF692_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iAF987	Geobacter metallireducens GS-15	23	R00756|R00762|R01049|R01051|R01056|R01057|R01067|R01068|R01521|R01528|R01529|R01641|R02035|R02736|R02739|R02749|R02750|R07147|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iAF987\iAF987_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iAPECO1_1312	Escherichia coli APEC O1	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iAPECO1_1312\iAPECO1_1312_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iB21_1397	Escherichia coli BL21(DE3)	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iB21_1397\iB21_1397_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iBWG_1329	Escherichia coli BW2952	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iBWG_1329\iBWG_1329_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iCN718	Acinetobacter baumannii AYE	20	R00762|R01049|R01056|R01057|R01066|R01067|R01068|R01529|R01641|R01737|R02036|R02739|R02749|R05605|R07147|R08570|R08572|R08575|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iCN718\iCN718_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iCN900	Clostridioides difficile 630	32	R00756|R00762|R01049|R01051|R01056|R01057|R01058|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R05805|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iCN900\iCN900_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iE2348C_1286\iE2348C_1286_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC042_1314	Escherichia coli 042	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC042_1314\iEC042_1314_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC1344_C	Escherichia coli C	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC1344_C\iEC1344_C_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC1349_Crooks	Escherichia coli ATCC 8739	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC1349_Crooks\iEC1349_Crooks_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC1356_Bl21DE3\iEC1356_Bl21DE3_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC1364_W	Escherichia coli W	34	R00756|R00762|R01049|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02032|R02034|R02035|R02036|R02736|R02739|R02749|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC1364_W\iEC1364_W_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC1368_DH5a	Escherichia coli DH5[alpha]	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC1368_DH5a\iEC1368_DH5a_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC1372_W3110\iEC1372_W3110_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEC55989_1330	Escherichia coli 55989	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEC55989_1330\iEC55989_1330_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECABU_c1320	Escherichia coli ABU 83972	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECABU_c1320\iECABU_c1320_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECBD_1354\iECBD_1354_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECB_1328	Escherichia coli B str. REL606	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECB_1328\iECB_1328_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECDH10B_1368\iECDH10B_1368_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECDH1ME8569_1439	Escherichia coli DH1	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECDH1ME8569_1439\iECDH1ME8569_1439_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECD_1391	Escherichia coli BL21(DE3)	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECD_1391\iECD_1391_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECED1_1282	Escherichia coli ED1a	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECED1_1282\iECED1_1282_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECH74115_1262\iECH74115_1262_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECIAI1_1343	Escherichia coli IAI1	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECIAI1_1343\iECIAI1_1343_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECIAI39_1322	Escherichia coli IAI39	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECIAI39_1322\iECIAI39_1322_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECNA114_1301	Escherichia coli NA114	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECNA114_1301\iECNA114_1301_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECO103_1326	Escherichia coli O103:H2 str. 12009	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECO103_1326\iECO103_1326_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECO111_1330	Escherichia coli O111:H- str. 11128	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECO111_1330\iECO111_1330_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECO26_1355	Escherichia coli O26:H11 str. 11368	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECO26_1355\iECO26_1355_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECOK1_1307	Escherichia coli IHE3034	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECOK1_1307\iECOK1_1307_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECP_1309	Escherichia coli 536	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECP_1309\iECP_1309_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECS88_1305	Escherichia coli S88	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECS88_1305\iECS88_1305_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECSE_1348	Escherichia coli SE11	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSE_1348\iECSE_1348_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECSF_1327	Escherichia coli SE15	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSF_1327\iECSF_1327_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECSP_1301	Escherichia coli O157:H7 str. TW14359	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECSP_1301\iECSP_1301_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECUMN_1333\iECUMN_1333_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECW_1372\iECW_1372_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iECs_1301\iECs_1301_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEK1008	Mycobacterium tuberculosis H37Rv	24	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01641|R02035|R02736|R02739|R02750|R07147|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEK1008\iEK1008_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	32	R00756|R00762|R01049|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEKO11_1354\iEKO11_1354_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iETEC_1333\iETEC_1333_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcDH1_1363\iEcDH1_1363_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcE24377_1341\iEcE24377_1341_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcHS_1320\iEcHS_1320_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcSMS35_1347\iEcSMS35_1347_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iEcolC_1368\iEcolC_1368_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iG2583_1286	Escherichia coli O55:H7 str. CB9615	33	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iG2583_1286\iG2583_1286_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iHN637	Clostridium ljungdahlii DSM 13528	24	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01528|R01529|R01641|R01737|R02739|R02749|R02750|R05605|R07147|R08570|R08572|R08575|R10221|R10860|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iHN637\iHN637_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iIT341	Helicobacter pylori 26695	23	R00762|R01049|R01056|R01057|R01067|R01068|R01521|R01528|R01529|R01641|R02035|R02036|R02736|R02739|R02749|R05605|R07147|R08570|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iIT341\iIT341_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iJB785	Synechococcus elongatus PCC 7942	22	R00756|R00762|R01049|R01056|R01057|R01067|R01068|R01521|R01528|R01529|R01621|R01641|R02035|R02736|R02739|R07147|R08572|R08575|R10221|R10615|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iJB785\iJB785_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iJN1463	Pseudomonas putida KT2440	33	R00762|R01049|R01051|R01056|R01057|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R02032|R02034|R02035|R02036|R02658|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN1463\iJN1463_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iJN678	Synechocystis sp. PCC 6803	25	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01641|R02035|R02736|R02739|R02749|R02750|R07147|R08572|R08575|R10221|R10860|R10907|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN678\iJN678_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iJN746	Pseudomonas putida KT2440	34	R00762|R01049|R01051|R01056|R01057|R01067|R01068|R01521|R01528|R01529|R01541|R01641|R01737|R01741|R02032|R02034|R02035|R02036|R02658|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN746\iJN746_map00030_map.json
map00030	rn00030	Pentose phosphate pathway	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	R00756|R00762|R01049|R01051|R01056|R01057|R01066|R01067|R01068|R01521|R01528|R01529|R01538|R01541|R01641|R01737|R01739|R02035|R02036|R02736|R02739|R02749|R02750|R05605|R06836|R07147|R08570|R08572|R08575|R10221|R10860|R10907|R13089|R13199	ok	outputs\bigg_prokaryote_bioemma\maps\map00030\iJO1366\iJO1366_map00030_map.json
