pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECUMN_1333	Escherichia coli UMN026	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iECs_1301	Escherichia coli O157:H7 str. Sakai	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iEKO11_1354	Escherichia coli KO11FL	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iETEC_1333	Escherichia coli ETEC H10407	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iEcDH1_1363	Escherichia coli DH1	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECW_1372	Escherichia coli W	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iEKO11_1354	Escherichia coli KO11FL	33	32	31	34	2	1	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iETEC_1333	Escherichia coli ETEC H10407	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iEcDH1_1363	Escherichia coli DH1	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iEcHS_1320	Escherichia coli HS	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iEcSMS35_1347	Escherichia coli SMS-3-5	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iEcolC_1368	Escherichia coli ATCC 8739	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iG2583_1286	Escherichia coli O55:H7 str. CB9615	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iJO1366	Escherichia coli str. K-12 substr. MG1655	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iJR904	Escherichia coli str. K-12 substr. MG1655	33	32	31	34	2	1	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iLF82_1304	Escherichia coli LF82	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iML1515	Escherichia coli str. K-12 substr. MG1655	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iUMN146_1321	Escherichia coli UM146	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iUMNK88_1353	Escherichia coli UMNK88	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iUTI89_1310	Escherichia coli UTI89	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iWFL_1372	Escherichia coli W	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iY75_1357	Escherichia coli str. K-12 substr. W3110	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	iZ_1308	Escherichia coli O157:H7 str. EDL933	33	33	33	33	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iECs_1301	Escherichia coli O157:H7 str. Sakai	ic_1306	Escherichia coli CFT073	33	34	33	34	0	1	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iETEC_1333	Escherichia coli ETEC H10407	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iEcDH1_1363	Escherichia coli DH1	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iEcHS_1320	Escherichia coli HS	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iEcSMS35_1347	Escherichia coli SMS-3-5	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iEcolC_1368	Escherichia coli ATCC 8739	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iG2583_1286	Escherichia coli O55:H7 str. CB9615	32	33	31	34	1	2	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iJO1366	Escherichia coli str. K-12 substr. MG1655	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iJR904	Escherichia coli str. K-12 substr. MG1655	32	32	30	34	2	2	0.8824	88.24	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iLF82_1304	Escherichia coli LF82	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iML1515	Escherichia coli str. K-12 substr. MG1655	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iUMN146_1321	Escherichia coli UM146	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iUMNK88_1353	Escherichia coli UMNK88	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iUTI89_1310	Escherichia coli UTI89	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iWFL_1372	Escherichia coli W	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iY75_1357	Escherichia coli str. K-12 substr. W3110	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	iZ_1308	Escherichia coli O157:H7 str. EDL933	32	33	31	34	1	2	0.9118	91.18	0
map00030	rn00030	Pentose phosphate pathway	iEKO11_1354	Escherichia coli KO11FL	ic_1306	Escherichia coli CFT073	32	34	32	34	0	2	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iEcDH1_1363	Escherichia coli DH1	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iETEC_1333	Escherichia coli ETEC H10407	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcDH1_1363	Escherichia coli DH1	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iEcHS_1320	Escherichia coli HS	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iEcSMS35_1347	Escherichia coli SMS-3-5	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcHS_1320	Escherichia coli HS	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iEcolC_1368	Escherichia coli ATCC 8739	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iLF82_1304	Escherichia coli LF82	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iML1515	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iUMN146_1321	Escherichia coli UM146	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iUMNK88_1353	Escherichia coli UMNK88	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iUTI89_1310	Escherichia coli UTI89	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iWFL_1372	Escherichia coli W	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iY75_1357	Escherichia coli str. K-12 substr. W3110	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	iZ_1308	Escherichia coli O157:H7 str. EDL933	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcSMS35_1347	Escherichia coli SMS-3-5	ic_1306	Escherichia coli CFT073	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iG2583_1286	Escherichia coli O55:H7 str. CB9615	34	33	33	34	1	0	0.9706	97.06	0
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iJO1366	Escherichia coli str. K-12 substr. MG1655	34	34	34	34	0	0	1.0	100.0	1
map00030	rn00030	Pentose phosphate pathway	iEcolC_1368	Escherichia coli ATCC 8739	iJR904	Escherichia coli str. K-12 substr. MG1655	34	32	32	34	2	0	0.9412	94.12	0
