pathway	pathway_rn	pathway_label	model_a	model_b	only_a_count	only_a_reactions	only_b_count	only_b_reactions	shared_count	shared_reactions
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	iY75_1357	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECS88_1305	iZ_1308	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	iECSF_1327	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSE_1348	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iECSP_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iECUMN_1333	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iECW_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iECs_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iEKO11_1354	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iETEC_1333	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iEcDH1_1363	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iEcE24377_1341	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iEcHS_1320	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iEcSMS35_1347	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iEcolC_1368	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iG2583_1286	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iJO1366	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iJR904	2	R00711|R00754	1	R00710	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iLF82_1304	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iNRG857_1313	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iUMNK88_1353	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iWFL_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iY75_1357	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSF_1327	iZ_1308	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSP_1301	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSP_1301	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSP_1301	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSP_1301	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECSP_1301	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECUMN_1333	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECUMN_1333	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECUMN_1333	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECUMN_1333	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECUMN_1333	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECW_1372	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECW_1372	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECW_1372	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECW_1372	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECW_1372	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECs_1301	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECs_1301	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECs_1301	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECs_1301	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iECs_1301	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEKO11_1354	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEKO11_1354	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEKO11_1354	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEKO11_1354	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEKO11_1354	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iETEC_1333	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iETEC_1333	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iETEC_1333	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iETEC_1333	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iETEC_1333	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcDH1_1363	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcDH1_1363	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcDH1_1363	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcDH1_1363	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcDH1_1363	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcE24377_1341	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcE24377_1341	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcE24377_1341	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcE24377_1341	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcE24377_1341	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcHS_1320	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcHS_1320	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcHS_1320	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcHS_1320	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcHS_1320	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcSMS35_1347	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcSMS35_1347	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcSMS35_1347	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcSMS35_1347	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcSMS35_1347	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcolC_1368	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcolC_1368	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcolC_1368	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcolC_1368	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iEcolC_1368	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iG2583_1286	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJO1366	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iLF82_1304	0		2	R00711|R00754	13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iML1515	1	R00710	2	R00711|R00754	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iNRG857_1313	0		2	R00711|R00754	13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iUMN146_1321	1	R00710	2	R00711|R00754	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iUMNK88_1353	0		2	R00711|R00754	13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iUTI89_1310	1	R00710	2	R00711|R00754	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iWFL_1372	0		2	R00711|R00754	13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iY75_1357	0		2	R00711|R00754	13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	iZ_1308	0		2	R00711|R00754	13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iJR904	ic_1306	1	R00710	2	R00711|R00754	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iLF82_1304	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	iNRG857_1313	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	iUMNK88_1353	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	iWFL_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	iY75_1357	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iML1515	iZ_1308	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iNRG857_1313	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	iUMNK88_1353	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	iWFL_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	iY75_1357	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUMN146_1321	iZ_1308	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUMNK88_1353	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	iWFL_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	iY75_1357	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iUTI89_1310	iZ_1308	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iWFL_1372	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iY75_1357	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iZ_1308	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iAF1260b	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iAPECO1_1312	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iB21_1397	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iBWG_1329	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
