status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	map00680	rn00680	Methane metabolism / C1 metabolism	2758	1918	1372	2758	1918	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iEC1372_W3110\iEC1372_W3110_map00680_map.json	results\prokaryote_maps\maps\map00680\iEC1372_W3110\iEC1372_W3110_map00680_map.html	results\prokaryote_maps\maps\map00680\iEC1372_W3110\summary.json	http://bigg.ucsd.edu/static/models/iEC1372_W3110.xml	3.917	
built	iEC55989_1330	Escherichia coli 55989	map00010	rn00010	Glycolysis / gluconeogenesis	2756	1953	1330	2756	1953	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iEC55989_1330\iEC55989_1330_map00010_map.json	results\prokaryote_maps\maps\map00010\iEC55989_1330\iEC55989_1330_map00010_map.html	results\prokaryote_maps\maps\map00010\iEC55989_1330\summary.json	http://bigg.ucsd.edu/static/models/iEC55989_1330.xml	2.594	
built	iEC55989_1330	Escherichia coli 55989	map00020	rn00020	Citrate cycle (TCA cycle)	2756	1953	1330	2756	1953	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iEC55989_1330\iEC55989_1330_map00020_map.json	results\prokaryote_maps\maps\map00020\iEC55989_1330\iEC55989_1330_map00020_map.html	results\prokaryote_maps\maps\map00020\iEC55989_1330\summary.json	http://bigg.ucsd.edu/static/models/iEC55989_1330.xml	1.794	
built	iEC55989_1330	Escherichia coli 55989	map00030	rn00030	Pentose phosphate pathway	2756	1953	1330	2756	1953	58	37	1	R06837	22	36	37.93	26	11	70.27	128	22	129	0	36	0	results\prokaryote_maps\maps\map00030\iEC55989_1330\iEC55989_1330_map00030_map.json	results\prokaryote_maps\maps\map00030\iEC55989_1330\iEC55989_1330_map00030_map.html	results\prokaryote_maps\maps\map00030\iEC55989_1330\summary.json	http://bigg.ucsd.edu/static/models/iEC55989_1330.xml	2.12	
built	iEC55989_1330	Escherichia coli 55989	map00680	rn00680	Methane metabolism / C1 metabolism	2756	1953	1330	2756	1953	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iEC55989_1330\iEC55989_1330_map00680_map.json	results\prokaryote_maps\maps\map00680\iEC55989_1330\iEC55989_1330_map00680_map.html	results\prokaryote_maps\maps\map00680\iEC55989_1330\summary.json	http://bigg.ucsd.edu/static/models/iEC55989_1330.xml	3.797	
built	iECABU_c1320	Escherichia coli ABU 83972	map00010	rn00010	Glycolysis / gluconeogenesis	2731	1942	1320	2731	1942	56	31	0		14	42	25.0	22	9	70.97	98	14	91	0	34	0	results\prokaryote_maps\maps\map00010\iECABU_c1320\iECABU_c1320_map00010_map.json	results\prokaryote_maps\maps\map00010\iECABU_c1320\iECABU_c1320_map00010_map.html	results\prokaryote_maps\maps\map00010\iECABU_c1320\summary.json	http://bigg.ucsd.edu/static/models/iECABU_c1320.xml	2.465	
built	iECABU_c1320	Escherichia coli ABU 83972	map00020	rn00020	Citrate cycle (TCA cycle)	2731	1942	1320	2731	1942	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECABU_c1320\iECABU_c1320_map00020_map.json	results\prokaryote_maps\maps\map00020\iECABU_c1320\iECABU_c1320_map00020_map.html	results\prokaryote_maps\maps\map00020\iECABU_c1320\summary.json	http://bigg.ucsd.edu/static/models/iECABU_c1320.xml	1.576	
built	iECABU_c1320	Escherichia coli ABU 83972	map00030	rn00030	Pentose phosphate pathway	2731	1942	1320	2731	1942	58	37	1	R06837	22	36	37.93	26	11	70.27	128	22	129	0	36	0	results\prokaryote_maps\maps\map00030\iECABU_c1320\iECABU_c1320_map00030_map.json	results\prokaryote_maps\maps\map00030\iECABU_c1320\iECABU_c1320_map00030_map.html	results\prokaryote_maps\maps\map00030\iECABU_c1320\summary.json	http://bigg.ucsd.edu/static/models/iECABU_c1320.xml	2.026	
built	iECABU_c1320	Escherichia coli ABU 83972	map00680	rn00680	Methane metabolism / C1 metabolism	2731	1942	1320	2731	1942	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECABU_c1320\iECABU_c1320_map00680_map.json	results\prokaryote_maps\maps\map00680\iECABU_c1320\iECABU_c1320_map00680_map.html	results\prokaryote_maps\maps\map00680\iECABU_c1320\summary.json	http://bigg.ucsd.edu/static/models/iECABU_c1320.xml	3.593	
built	iECB_1328	Escherichia coli B str. REL606	map00010	rn00010	Glycolysis / gluconeogenesis	2748	1951	1329	2748	1951	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECB_1328\iECB_1328_map00010_map.json	results\prokaryote_maps\maps\map00010\iECB_1328\iECB_1328_map00010_map.html	results\prokaryote_maps\maps\map00010\iECB_1328\summary.json	http://bigg.ucsd.edu/static/models/iECB_1328.xml	2.259	
built	iECB_1328	Escherichia coli B str. REL606	map00020	rn00020	Citrate cycle (TCA cycle)	2748	1951	1329	2748	1951	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECB_1328\iECB_1328_map00020_map.json	results\prokaryote_maps\maps\map00020\iECB_1328\iECB_1328_map00020_map.html	results\prokaryote_maps\maps\map00020\iECB_1328\summary.json	http://bigg.ucsd.edu/static/models/iECB_1328.xml	1.787	
built	iECB_1328	Escherichia coli B str. REL606	map00030	rn00030	Pentose phosphate pathway	2748	1951	1329	2748	1951	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECB_1328\iECB_1328_map00030_map.json	results\prokaryote_maps\maps\map00030\iECB_1328\iECB_1328_map00030_map.html	results\prokaryote_maps\maps\map00030\iECB_1328\summary.json	http://bigg.ucsd.edu/static/models/iECB_1328.xml	2.226	
built	iECB_1328	Escherichia coli B str. REL606	map00680	rn00680	Methane metabolism / C1 metabolism	2748	1951	1329	2748	1951	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECB_1328\iECB_1328_map00680_map.json	results\prokaryote_maps\maps\map00680\iECB_1328\iECB_1328_map00680_map.html	results\prokaryote_maps\maps\map00680\iECB_1328\summary.json	http://bigg.ucsd.edu/static/models/iECB_1328.xml	3.8	
built	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	map00010	rn00010	Glycolysis / gluconeogenesis	2748	1952	1354	2748	1952	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECBD_1354\iECBD_1354_map00010_map.json	results\prokaryote_maps\maps\map00010\iECBD_1354\iECBD_1354_map00010_map.html	results\prokaryote_maps\maps\map00010\iECBD_1354\summary.json	http://bigg.ucsd.edu/static/models/iECBD_1354.xml	2.172	
built	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	map00020	rn00020	Citrate cycle (TCA cycle)	2748	1952	1354	2748	1952	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECBD_1354\iECBD_1354_map00020_map.json	results\prokaryote_maps\maps\map00020\iECBD_1354\iECBD_1354_map00020_map.html	results\prokaryote_maps\maps\map00020\iECBD_1354\summary.json	http://bigg.ucsd.edu/static/models/iECBD_1354.xml	1.668	
built	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	map00030	rn00030	Pentose phosphate pathway	2748	1952	1354	2748	1952	58	37	1	R06837	20	38	34.48	26	11	70.27	117	20	116	0	31	0	results\prokaryote_maps\maps\map00030\iECBD_1354\iECBD_1354_map00030_map.json	results\prokaryote_maps\maps\map00030\iECBD_1354\iECBD_1354_map00030_map.html	results\prokaryote_maps\maps\map00030\iECBD_1354\summary.json	http://bigg.ucsd.edu/static/models/iECBD_1354.xml	2.195	
built	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	map00680	rn00680	Methane metabolism / C1 metabolism	2748	1952	1354	2748	1952	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECBD_1354\iECBD_1354_map00680_map.json	results\prokaryote_maps\maps\map00680\iECBD_1354\iECBD_1354_map00680_map.html	results\prokaryote_maps\maps\map00680\iECBD_1354\summary.json	http://bigg.ucsd.edu/static/models/iECBD_1354.xml	3.659	
built	iECD_1391	Escherichia coli BL21(DE3)	map00010	rn00010	Glycolysis / gluconeogenesis	2741	1943	1333	2741	1943	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECD_1391\iECD_1391_map00010_map.json	results\prokaryote_maps\maps\map00010\iECD_1391\iECD_1391_map00010_map.html	results\prokaryote_maps\maps\map00010\iECD_1391\summary.json	http://bigg.ucsd.edu/static/models/iECD_1391.xml	2.089	
built	iECD_1391	Escherichia coli BL21(DE3)	map00020	rn00020	Citrate cycle (TCA cycle)	2741	1943	1333	2741	1943	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECD_1391\iECD_1391_map00020_map.json	results\prokaryote_maps\maps\map00020\iECD_1391\iECD_1391_map00020_map.html	results\prokaryote_maps\maps\map00020\iECD_1391\summary.json	http://bigg.ucsd.edu/static/models/iECD_1391.xml	1.507	
built	iECD_1391	Escherichia coli BL21(DE3)	map00030	rn00030	Pentose phosphate pathway	2741	1943	1333	2741	1943	58	37	1	R06837	20	38	34.48	26	11	70.27	117	20	116	0	31	0	results\prokaryote_maps\maps\map00030\iECD_1391\iECD_1391_map00030_map.json	results\prokaryote_maps\maps\map00030\iECD_1391\iECD_1391_map00030_map.html	results\prokaryote_maps\maps\map00030\iECD_1391\summary.json	http://bigg.ucsd.edu/static/models/iECD_1391.xml	2.009	
built	iECD_1391	Escherichia coli BL21(DE3)	map00680	rn00680	Methane metabolism / C1 metabolism	2741	1943	1333	2741	1943	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECD_1391\iECD_1391_map00680_map.json	results\prokaryote_maps\maps\map00680\iECD_1391\iECD_1391_map00680_map.html	results\prokaryote_maps\maps\map00680\iECD_1391\summary.json	http://bigg.ucsd.edu/static/models/iECD_1391.xml	3.217	
built	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	map00010	rn00010	Glycolysis / gluconeogenesis	2742	1947	1327	2742	1947	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECDH10B_1368\iECDH10B_1368_map00010_map.json	results\prokaryote_maps\maps\map00010\iECDH10B_1368\iECDH10B_1368_map00010_map.html	results\prokaryote_maps\maps\map00010\iECDH10B_1368\summary.json	http://bigg.ucsd.edu/static/models/iECDH10B_1368.xml	1.819	
built	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	map00020	rn00020	Citrate cycle (TCA cycle)	2742	1947	1327	2742	1947	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECDH10B_1368\iECDH10B_1368_map00020_map.json	results\prokaryote_maps\maps\map00020\iECDH10B_1368\iECDH10B_1368_map00020_map.html	results\prokaryote_maps\maps\map00020\iECDH10B_1368\summary.json	http://bigg.ucsd.edu/static/models/iECDH10B_1368.xml	1.419	
built	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	map00030	rn00030	Pentose phosphate pathway	2742	1947	1327	2742	1947	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECDH10B_1368\iECDH10B_1368_map00030_map.json	results\prokaryote_maps\maps\map00030\iECDH10B_1368\iECDH10B_1368_map00030_map.html	results\prokaryote_maps\maps\map00030\iECDH10B_1368\summary.json	http://bigg.ucsd.edu/static/models/iECDH10B_1368.xml	2.016	
built	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	map00680	rn00680	Methane metabolism / C1 metabolism	2742	1947	1327	2742	1947	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECDH10B_1368\iECDH10B_1368_map00680_map.json	results\prokaryote_maps\maps\map00680\iECDH10B_1368\iECDH10B_1368_map00680_map.html	results\prokaryote_maps\maps\map00680\iECDH10B_1368\summary.json	http://bigg.ucsd.edu/static/models/iECDH10B_1368.xml	3.059	
built	iEcDH1_1363	Escherichia coli DH1	map00010	rn00010	Glycolysis / gluconeogenesis	2750	1949	1363	2750	1949	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iEcDH1_1363\iEcDH1_1363_map00010_map.json	results\prokaryote_maps\maps\map00010\iEcDH1_1363\iEcDH1_1363_map00010_map.html	results\prokaryote_maps\maps\map00010\iEcDH1_1363\summary.json	http://bigg.ucsd.edu/static/models/iEcDH1_1363.xml	1.815	
built	iEcDH1_1363	Escherichia coli DH1	map00020	rn00020	Citrate cycle (TCA cycle)	2750	1949	1363	2750	1949	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iEcDH1_1363\iEcDH1_1363_map00020_map.json	results\prokaryote_maps\maps\map00020\iEcDH1_1363\iEcDH1_1363_map00020_map.html	results\prokaryote_maps\maps\map00020\iEcDH1_1363\summary.json	http://bigg.ucsd.edu/static/models/iEcDH1_1363.xml	1.425	
built	iEcDH1_1363	Escherichia coli DH1	map00030	rn00030	Pentose phosphate pathway	2750	1949	1363	2750	1949	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iEcDH1_1363\iEcDH1_1363_map00030_map.json	results\prokaryote_maps\maps\map00030\iEcDH1_1363\iEcDH1_1363_map00030_map.html	results\prokaryote_maps\maps\map00030\iEcDH1_1363\summary.json	http://bigg.ucsd.edu/static/models/iEcDH1_1363.xml	1.881	
built	iEcDH1_1363	Escherichia coli DH1	map00680	rn00680	Methane metabolism / C1 metabolism	2750	1949	1363	2750	1949	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iEcDH1_1363\iEcDH1_1363_map00680_map.json	results\prokaryote_maps\maps\map00680\iEcDH1_1363\iEcDH1_1363_map00680_map.html	results\prokaryote_maps\maps\map00680\iEcDH1_1363\summary.json	http://bigg.ucsd.edu/static/models/iEcDH1_1363.xml	3.055	
